id,codigo_barras,nombre,laboratorio,marca,principio_activo,requiere_receta,es_generico,categoria,subcategoria,precio_bs,ventas,stock,imagen_url,fecha_extraccion
1037896,7702870004814,Femelin 25/5mg Caja x 1 Ampolla,LAFRANC FARM 1,Femelin,,false,False,Salud y medicamentos,Droguería,23200.0,283.0,0,https://lh3.googleusercontent.com/aOhjNMkNUMOwNlDnQuzbvnqhWtfPvNBRmeM4SaaE_QuMuTNzm_y1qloCzlcrhoBxVqvV4_PMDD0Ve8z4MTkOtFOM3_bnZVS0XUKu0l1c3sAx393n,2026-01-20T02:43:10.580010
1001775,7702715337022,Caverject 20 mcg Caja x 1 Ampolla,PFIZER S.A.,Pfizer,Caverject,False,False,Salud y medicamentos,Droguería,53250.0,271.0,13,https://lh3.googleusercontent.com/DVC5HfU9fWYIfW65fXtpivvhsFHHe3TCwNg8zxlu77D1GRQ0X5POjQLFK1jQ614wnt2jFHjzTz8VK2Xr7gmDCcSdptkeNsYdobh5ODBlIvw8oLXJ,2026-01-20T02:43:10.580028
209050105,7707236122171,Ceftriaxona 1 gr Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Ceftriaxona,True,False,Salud y medicamentos,Droguería,10950.0,211.0,57,https://lh3.googleusercontent.com/mouzv8lNo4NpPBzdvxYpp86KrD5s5GmsCjpAtp1OKnJ-DZt5v14irADC3uQ7G3vUcBWjXm07Yps3flQj6_JMdwkKRl1rqFoDD68,2026-01-20T02:43:10.580045
232100019,7707236125509,Betametasona Vitalis 8mg/2ml x 1 Ampolla,VITALIS S.A.C.I,Vitails,Betametasona Vitalis,false,False,Salud y medicamentos,Droguería,6450.0,187.0,81,https://lh3.googleusercontent.com/EW_gaGyia6GvGsDLf-xvJtgru9nFA-nqS1vXb6iuwEycE__fFJMLa2P0v-p1TSiZnPHnT5gG28Nh9-Z2TojKJfOE79yXzL1dFaOJlfn8Q_ElSLhoqA,2026-01-20T02:43:10.580064
213650111,7707051500208,Ondax 8 mg Caja x 1 Ampolla,MEGALABS,Garmisch,Ondax,False,False,Salud y medicamentos,,17000.0,186,56,https://lh3.googleusercontent.com/ebOO0oNk9fDAmPNlIvVmPwBGqADDDX7kAal8Vt-0w6lVZLBCQsNxDC-OMTYXAdSD-sbuU__7b597IoK7Fm_i8ReEjJxn4jun_JdMRbFBJ8K9ag,2026-01-20T02:43:10.580082
250500067,7707236123796,Metoclopramida 10mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Metoclopramida,False,False,Salud y medicamentos,Droguería,5250.0,148.0,51,https://lh3.googleusercontent.com/nDl1MbTythImfzwOVJehOJjfT19PHkwZarnyyljjSjDrzJqTRIfZcj2MLZLouTy51lFW5OSsQte_NE2TxP6qL6sefJisPTrPCaP8BfDo6ENosMiVvw,2026-01-20T02:43:10.580097
1015522,76777365,Profenid Ketoprofeno 100mg/2ml Sanofi Fracción Ampolla x 2 ml,SANOFI FARMA,Profenid,Profenid Ketoprofeno,false,False,Salud y medicamentos,Droguería,19450,139.0,119,https://product-images.farmatodo.com/YLRv4H1XPndPIilIv5320jT63jOzThB9GPIxfH85gTp53hoMZkq3XdVHuBgRt0VmDIWYM-Q2j96bqZDBm3aBU3aRwBJ7FuAvLBRzLH4rabNeEm6X,2026-01-20T02:43:10.580119
1001238,7703202221091,Buscapina 20 mg Caja x 3 Ampollas,OPELLA,Opella,Buscapina,False,False,Salud y medicamentos,Droguería,48350.0,132.0,20,https://lh3.googleusercontent.com/A-mAmNozKy2z_rTBbaof19Z-3FTDH5JZaTEegzhH6I_M_hXD7rpX1Ik2a8aTcOdpjTGrHqNcB9hSy77jTs6q67ztLaFJOWCf7yC_szWSDQIKTos,2026-01-20T02:43:10.580137
250500032,7709990045826,Betametasona 4mg/1ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Betametasona,False,False,Salud y medicamentos,Droguería,3950.0,131.0,45,https://lh3.googleusercontent.com/wZhAve5CsN8U6cGAW_Ob3_Cyq_pKUt3EeabsS9we20Qd-C_R-yaZibcklIpS0I36gMgtYB7PXlg1ikzEN_-Qmq7NpO3_YXkj5tWMTlKY_xbv1Ug,2026-01-20T02:43:10.580156
250500041,7709990045819,Hioscina 20mg/1ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Hioscina,false,False,Salud y medicamentos,Droguería,4700.0,123.0,0,https://lh3.googleusercontent.com/9zZEMGVeWKrdiz9i6a431oDIN7Xh6hMSzubyBwZ9kPHOp5-SfGAtVafXYwdOVDPgTHYScuY42zSbgKcTEyA_qcJj4FW5l6dSsfkjUxVLg1XZKYC6,2026-01-20T02:43:10.580175
255300419,7707271451410,Cyclofémina 25mg/5mg Caja x 1 Ampolla,ORTIX,Ortix,Cyclofémina,False,False,Salud y medicamentos,,19000.0,109,57,https://lh3.googleusercontent.com/iYMzAktnYcoioem-VkqUGE3t_NikdLjqqxw2pPhfJ_vpNTz564jwQ5jArKw6FSn5PmsV2d0pjtNv9tQFUofXAy9AvbfVIGTGT7-N0UNzutrNnP9y,2026-01-20T02:43:10.580195
220850621,7709990751956,Gentamicina 80mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Gentamicina,True,False,Salud y medicamentos,Droguería,4600.0,108.0,52,https://lh3.googleusercontent.com/ESeGP6YTkrrFeOwpYlOiiHqZuDeaWle_h1KiBlnsdylhwA31dHbNUd2XwkWSDaOtKphMT_4xq95XXi_I9XQ2vGuNJsjEee4N_OqNpsdBZCTZq6g,2026-01-20T02:43:10.580213
1001729,7702870000540,Synovulr 150mg/10mg Caja x 1 Ampolla,LAFRANC FARM 1,Synovular,Synovulr,false,False,Salud y medicamentos,Droguería,24350.0,75.0,31,https://lh3.googleusercontent.com/g3wYuzQBtgn6dGoJ7bmit2s6GOBDGle4Dn-FcIb5457CsFc_O17SypBxZtNUR7iORgKzAa-702X4e-xjItrj4n-S2Dwx2qm8wS4,2026-01-20T02:43:10.580232
214450314,7702057016487,Dexprofen Inyectable   50mg/2ml Dexketoprofeno Tecnoquímicas Ampollas Caja x 3 und,TECNOQUI ETICOS,Tecnoquímicas,Dexprofen Inyectable,false,False,Salud y medicamentos,Droguería,51000.0,69.0,145,https://product-images.farmatodo.com/AzIPWnVAJ5XUQkM1QZeNcCsL21xDfKGa_Qf_bOctc1oe0w4tdG6uveGjLj7TyadIOwUYs5tXHFE-0XL1sMUPcRXSPlP2_8dzW6cTUQMKgnQ5imMl,2026-01-20T02:43:10.580269
1002208,7703258011059,Tramal 100 mg Caja x 1 Ampolla,GRUNENTHAL,Grünenthal,Tramal,False,False,Salud y medicamentos,Droguería,16950.0,69.0,17,https://lh3.googleusercontent.com/LZMHj0rGI3WKw4kgqBfaIxx0CjJymYkXOJoc6jOlpOVsR3SRMmn-SGd1sXG5Yt9b-zb8SPRFdj6eMpwlSUdgQMPkU2bYyDbvKVc,2026-01-20T02:43:10.580293
213650082,7703281020745,Ondax 4 mg Caja x 1 Ampolla,MEGALABS,Garmisch,Ondax,False,False,Salud y medicamentos,,13950.0,67.0,1,https://lh3.googleusercontent.com/CByZQFqdOjaez4rO8_hiByIPfJUQLRyCRhXU3CL838fdZX9uxL10VknTiLszKyKC7YicWV1kBZ9DCv4mnj5w0vRwvpvuXTBrWJT1IlS_2-IbISk,2026-01-20T02:43:10.580314
220850550,7707236124816,Amikacina 500mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Amikacina,True,False,Salud y medicamentos,,5950.0,62.0,24,https://lh3.googleusercontent.com/qSH-vQGwfM9jc7PNKIGvxwN4cMwhvznIalIxM8lpjPEMO-8hukPbojU_8FuNdc-CKk6zCDa5wiVjWX8lLkAGSCWoLkZPnoY5GBJn4OzGR75Y9ts,2026-01-20T02:43:10.580379
220850613,7707236122102,Furosemida 20mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Furosemida,False,False,Salud y medicamentos,,3600.0,56.0,18,https://lh3.googleusercontent.com/qjF8TQ-vX3KDm3cIANh6KfCnNaiZ_WWqT357YneOhWrkNJFgKBaFw07M624lzYk8abh-bQJkA_uTcp2YuBA8p3TGW5IE4gpzw7OTt2fQ7-XWPYFHRw,2026-01-20T02:43:10.580409
250500059,7707236120078,Lincomicina 300mg/1ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Lincomicina,True,False,Salud y medicamentos,Droguería,3700.0,51.0,35,https://lh3.googleusercontent.com/0j-WK4p-GPCt8zqOMKxvpF6mdLShPWRLGqFMxvJWQiQHufyINLc7P1f2eKs5o9BloMoI-2XYx8ZciRegMWbw2gkwwC1xQYQ4zPojguYHJ0G2KDO8,2026-01-20T02:43:10.580430
227500077,7702207123119,Menodin Retard 5mg Caja x 1 Ampolla,LAFRANC FARM 1,Menodin,Menodin Retard,false,False,Salud y medicamentos,Droguería,46950.0,41.0,0,https://lh3.googleusercontent.com/JV4lA9yfG9pgDWnILh_8aChMP_AYIH8TgBJ8iu9AVAy-edFf0vP5ZcOEdYrPyFAcOjJBdjkLv1jD6W_rHeaJYWHARKc2IbChzDLFTYMxps2eA0fy,2026-01-20T02:43:10.580451
250000151,7703153011901,Muvett 50mg/5ml Caja x 2 Ampollas,PROCAPS FARMA,Procaps,Muvett,False,False,Salud y medicamentos,Droguería,78950.0,31.0,38,https://lh3.googleusercontent.com/q3nv3Z0HXa_0DiqRquEUBhxn1ScYHnIXMf80Nqy67dh4sNEs8KlSr4x4YoyRZ2kHInp0ufCLkABJsof1SYjbraO4AQsLsul-iYZwLf0qz4mWNdU,2026-01-20T02:43:10.580470
1001315,7703153011390,B-Vit Plus Caja x 6 Ampollas,PROCAPS FARMA,Procaps,,false,False,Salud y medicamentos,Droguería,89500.0,29.0,21,https://lh3.googleusercontent.com/dC3MeZEsD0LRVNAw5f2v_zSvXMeJ9xzGsn-HA30F2hnkJ_SgwTCuXgUX5U9ZSl1-RDpyNuyrlblAQuMhWYxLD8o_h_7U0yvDBw,2026-01-20T02:43:10.580488
1000710,7702870001110,Melocam 15 mg Caja x 1 Ampolla,LAFRANC FARM 1,La francol,Melocam,False,False,Salud y medicamentos,,20250.0,28,1,https://lh3.googleusercontent.com/hcM4nmBaSAqPpUBM5DJMAnhhYkDJoBSPH-IScdXnf-IAdBrdJsovHEe6Oky5AyFE6Z69jqIkIzZm9T1pbh4hnAQFnk0h_F2EVV8,2026-01-20T02:43:10.580506
1023702,7703454121217,Colypan 50mg/5ml Frasco x 2 Ampollas,FARMA DE COLOMB,Laboratorios Farma,Colypan,False,False,Salud y medicamentos,,77450.0,19,24,https://lh3.googleusercontent.com/PIG5yUtVLBloum5ymF4lBjbZwBQmV__Y_ri1znfswKqnaDiuUOxh1NCI97m0zmIPth7njyOKYk3T-J8AiiQFRWv67_JnscN4Q50,2026-01-20T02:43:10.580523
1001252,7702195224874,Plasil 10 mg Caja x 5 Ampollas,BUSSIE S.A.,Bussie,Plasil,False,False,Salud y medicamentos,,36500.0,19,12,https://lh3.googleusercontent.com/CN02_jz2dYVjyMap2Kwxlcb8OjgGpRBfKaj9rBqRMnE7IGjiIaMg1UHMEUahOur5F-WehCci10ivNPTPzU3JkvM0pXysxr_MrV8Fe354cLziltIS,2026-01-20T02:43:10.580540
220850584,7709193551056,Ampicilina 1 gr Caja x 1 Ampolla,VITALIS S.A.C.I,Ampicilina,Ampicilina,True,False,Salud y medicamentos,,6950.0,16,10,https://lh3.googleusercontent.com/h9j3OUDRJCORBPnrCJMPdhgm3GDijSlbfXa0z-bPtqPit69DTLsXh-Ccq-6vRvI84Odp3guWkA18dS7q70wn11aXcAwkyUHqro-ns_cr_cMElaw,2026-01-20T02:43:10.580552
1026122,7591044009775,Lasix 20 mg Caja x 5 Ampollas,SANOFI FARMA,Sanofi,Lasix,False,False,Salud y medicamentos,Droguería,37050.0,16.0,26,https://lh3.googleusercontent.com/aGaCF6nvZLPsqhfiFWLW6C0q8f_dbObH4Auf9mLu3-XRgdM5pAqIdMYVn5ON5mIExcOz8vLZ697vQFW8V0TlH6-4rpevRi3OLmUeiBex8Ib0VmeP,2026-01-20T02:43:10.580569
230900012,8994873001092,Cyclovera 50mg/10mg Caja x 1 Ampolla,EXELTIS,Exeltis,Cyclovera,false,False,,Droguería,17950.0,1.0,2,https://lh3.googleusercontent.com/YxeTfSFI3XaauqlMf9snedbOu4IpS5dxB-TNiL_68BW_SO1TP21QPzs3QvOaJAUIRcGZrExsktN-2ZmmZfSn4K0KiWMHcsGHLSf0m3BW3k-vnhcx,2026-01-20T02:43:10.580588
209000386,7707236127213,Diclofenaco 75 mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Diclofenaco,False,False,Salud y medicamentos,,2400.0,2089.0,32,https://lh3.googleusercontent.com/oS_JcBrXmljPr4eYXWVtfEDpHmotDNXeb1Y18V7wWoWN0BciSXoubjqsEnywAN9PxJl1oHKlx44RQzBsHQ-IRsc_4XQdm6rQnqM5,2026-01-20T02:43:10.580598
209000378,7709990045895,Dexametasona 8 mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Dexametasona,False,False,Salud y medicamentos,,2950.0,1969.0,30,https://lh3.googleusercontent.com/7VfXlGow_F_5GmIYWcqmKkkfotAuIib2Ht-aFcye4Oy7NSSW_Zg8tp5fnm35fhIO2GhcUURAv9jiDL7LzA44s4HO-eA1BvbxTYk,2026-01-20T02:43:10.580613
250000257,7702057715809,Diclofenaco 75mg/3ml MK Caja x 5 Ampollas,TECNOQUIMICA MK,MK,Diclofenaco,false,False,Salud y medicamentos,Droguería,16500.0,1305.0,174,https://product-images.farmatodo.com/fyd40IacyNvp4YGzL-hFt_P35XJDJrnQ4Qq2V-XW4x_I3nGAiq23LTOxcOpEEsaOO7gD3CrVb244UR0_cd_h2kDwqH7d3u0h1-rrGx8F_F3No77_Vw,2026-01-20T02:43:10.580624
229800022,7709990439298,Dexametasona Fosfato 4mg/1l Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Dexametasona,false,False,Salud y medicamentos,Droguería,3100.0,885.0,135,https://lh3.googleusercontent.com/0CVsXHKZJvpjGFdGOef4vj-S2FLQDLFkrq0JHsJVu1rcmz2PH_8klb3q_kahvXseUBuG-2oxD2amTp5FOHPTmKybJgePPjstJ6Jrvd-BqRgkWhY,2026-01-20T02:43:10.580640
1001313,7707288826928,Bedoyecta Tri Complejo B Caja x 1 Ampolla,HUMAX,Humax,Complejo B,false,False,Salud y medicamentos,Droguería,37000.0,521.0,43,https://lh3.googleusercontent.com/SBRCJY_KJx-XVCbMGFkddsc4lByXGHzAnhaYoednqDavMXFwbZSN6kPRhtwfCZQYQ1G5bhefehHoAc56Dwf5eFympHx6BGndzzsEK9Ade3Xf-i1fsw,2026-01-20T02:43:10.580655
245000236,7705959881092,Diclofenaco 75mg/3ml Genfar Caja x 10 Ampollas,GENFAR S.A.,Genfar,Diclofenaco,False,False,Salud y medicamentos,Droguería,18500,478.0,1,https://product-images.farmatodo.com/LoL79g7RdNlvMMhOf04jB_hsohSgmx-YXvytdc2QQNFU5Yn-Lm6GhMA_KYGg1j1HO-fna-jSgRpeDsgZHifAGAbXiYu4VM6iCuk3Nd-KeZf0e4r-lg,2026-01-20T02:43:10.580665
203900025,7702605105595,Dexametasona Genfar 8mg/2mg Caja x 10 Ampollas,GENFAR S.A.,Genfar,Dexametasona,false,False,,Droguería,43050.0,392.0,95,https://product-images.farmatodo.com/S-g_8mRx_HvdRa1lz006Xnb0LvjRQ-uRR3-tWyTRLHDDVmWZctA4cx_orwyPX3UbHHA_DngTN-313hLXRzd0JjcF-x2UajMJf2u8oouwqLvKLoWPAQ,2026-01-20T02:43:10.580682
1024700,7702057010317,Duo Decadron 8/2mg Caja x 1 Ampolla,TECNOQUI ETICOS,Duo Decadron,,false,False,Salud y medicamentos,Droguería,48050.0,390.0,0,https://lh3.googleusercontent.com/Q150Fh6qPHvtw3YPXaRdGvOmaWKW6YAjHIqIbmkkadknWRe91RzeUtVxfo42SgU0tedGM08qvm3Fi47pA0vgqsSZ68371dYdgZvh4jtfhhKuI3c,2026-01-20T02:43:10.580700
248750163,7702605111411,Tramadol Clorhidrato 100mg/2ml Caja x 5 Ampollas,GENFAR S.A.,Genfar,Tramadol,false,False,Salud y medicamentos,Droguería,17050,282.0,182,https://lh3.googleusercontent.com/z9uksmEoBQ2KMu6FUv2HG1dQSJWUeveKoIYOCOTOynwNvl8zy2j4DGEUY6MaIybILTGTYKxonO9g6_Xl_mfatfK9GREuBSZ18KojlV8yMHweRDcj,2026-01-20T02:43:10.580716
226350492,7702605105571,Dexametasona 4 mg Genfar Caja x 10 Ampollas,GENFAR S.A.,Genfar,Dexametasona,false,False,Salud y medicamentos,Droguería,25150.0,267.0,90,https://lh3.googleusercontent.com/yC6bBE9Jac0_ICLzXme4gw_ZukWrDQEgaHvQ_T2gjaGco10dYLWaY1aIDgUEVNFar9BsuMWwU8-sNmeALMNkBILX5qYIep1mxjCH5sXUlCc241vf,2026-01-20T02:43:10.580731
1033620,7702605106233,Metoclopramida Genfar 10 mg Caja x 5 Ampollas,GENFAR S.A.,Genfar,Metoclopramida,false,False,Salud y medicamentos,Droguería,37700.0,246.0,92,https://lh3.googleusercontent.com/K-guGB94T0Aa4C0-vKV-BLJjPxnPgB9aY2-xiyUEAqhm7-5Pct0yzfg7Q8h6a_8yaKWNicKpjkRDZg1ylOGsky7MztSQ6wCm8Is,2026-01-20T02:43:10.580746
1024743,88888888881023,Vitamina B12 Cianocobalamina 1mg/ml Ecar Fracción Ampolla x 1 ml,LAB ECAR,Ecar,Vitamina B12,false,False,,Droguería,4500,232.0,131,https://product-images.farmatodo.com/gx1eDIbqM4XdIFKrVQklH-W0jpwKZYlOgtPgKD9OTzb5FefFsBN5LbBjO75G3m-w9D4P7okOH6_Xy6Spw523aTITdVKXGlsqJXZ3AP6NlDBPBi0,2026-01-20T02:43:10.580764
1019027,7702057010287,Duo-Decadron 16/4mg Caja x 1 Ampolla,TECNOQUI ETICOS,Tecnoquímicas,,false,False,Salud y medicamentos,Droguería,83100.0,203.0,129,https://lh3.googleusercontent.com/ClhJPoVeI6NEpy3_YV5GqX-ramlr-1snfFd_zml2Ufg_QaNkEvHcfB2rEhtGdrJVvEKdN3rcrKyn6-x6CnL4M7QgysAliCpxJlcLwuAyaXgwWr-A,2026-01-20T02:43:10.580781
209050121,7707236127688,Gentamicina 160mg/2ml Vitalis Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Gentamicina,false,False,Salud y medicamentos,Droguería,7050,194.0,160,https://product-images.farmatodo.com/1AMPSQbTjGiX2IIdR3wXUuLxyptzb63U2z8wy_XS1nXq1gG_-uD-BmKWkIuKtuBNq3oDEq8FoALxsN6UlPVwLDArsadr10kGsA,2026-01-20T02:43:10.580801
209050130,7707236123239,Lincomicina 600 mg/2ml Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Lincomicina,True,False,Salud y medicamentos,,3350.0,159.0,22,https://lh3.googleusercontent.com/RC_aj_bT0N3ZnwnC8fRuyBkzNCEFNGQBI6Kl22lGfm_i3YZI-92fxP5g4MHQNNR4EWexi7N-WncNouCKdUwKFJ-gqBn58wRvqnSy,2026-01-20T02:43:10.580822
1052602,7709990220742,Novolin N 100ui/ml Caja x 1 Ampolla,NOVO NORDISK,Novo Nordisk,,False,False,Salud y medicamentos,Droguería,30550.0,135.0,35,https://lh3.googleusercontent.com/28g7A1Y7BtfdVSSRzg_13WdHfs9y_M_IcBIjo9ouyGjCVvI9OMVIAVhbZW_5EDtutIY4JMgwOh8FsqdDo4MwRLqId9qPpDkqxA,2026-01-20T02:43:10.580841
229700081,7709482273362,Hidrocortisona 100 mg Vitalis Caja x 1 Ampolla,VITALIS S.A.C.I,Hidrocortisona,Hidrocortisona,false,False,Salud y medicamentos,Droguería,10300,111.0,38,https://product-images.farmatodo.com/fv3ktta91Ui7dv5FB0I5BhiubLTbPXIIOsAfuYadViA5n_yPg81_lgWTIMxdFH09MuxLLvHAV2IZGJc6PIehuqyyLG4d9LcQ4q_EdcN0WuulKiumGg,2026-01-20T02:43:10.580857
1001316,7703153011222,B-Vit Ht Jeringa Caja x 3 Ampollas,PROCAPS FARMA,Procaps,,False,False,Vitaminas y productos naturales,,102100.0,91.0,1,https://lh3.googleusercontent.com/lzAt1EU4l3JpCqDFmqGOSYVcdnG8xAyrO_Kkm7banZ30A_roi8OYV1s91Cj6URlw0ORheEx1jbPyOKvS0bGBaKFNtWbXoxfy0ZZr6RNZEh08nBjZ,2026-01-20T02:43:10.580874
1031277,7702870004128,Synovular Suave 90mg/6mg Caja x 1 Ampolla,LAFRANC FARM 1,Synovular,Synovular Suave,False,False,Salud y medicamentos,Droguería,24150.0,89.0,36,https://lh3.googleusercontent.com/cbtKc3NQvfLCHa7tcw4UXYqrSIFQNCcrgUBaX6-5gTcguSIevzF1YRucJyPdP6OOr2573SCg8xJqfOsQbuHk9oWHEgcjxT3gzw,2026-01-20T02:43:10.580892
212800421,7707288825242,Tofedol Etofenamato 1gr/2ml Caja x 1 Ampolla,HUMAX,Humax,Tofedol Etofenamato,False,False,Salud y medicamentos,,27300.0,83,32,https://lh3.googleusercontent.com/XmBuOlSgyJfYpUzLsh8P8jUVjkuKj15K787u1dHYHQ8VfEOGJ5gaG5DsXkKGfNL7UyNBh1c9LEgFWLDtzApT3mZO4z0wtYILEA,2026-01-20T02:43:10.580910
1001797,7591257002273,Depo-Medrol 40mg/1ml Caja x 1 Ampolla,DIS AXA PEDID E,Pfizer,,False,False,Salud y medicamentos,,5950.0,67.0,24,https://lh3.googleusercontent.com/nvaVFLsRS0AArB_0BzVnNnI93fEGrAm8ke7Z3CrUvcs18oneIz3deO5ChSnjUhyVPFbQjyQTIj2KvmZH4NO07T1WRx2h_AjlVuyuimssVW8hjpZfVg,2026-01-20T02:43:10.580927
248850041,7702605111442,Gentamicina Genfar 160mg/2ml Caja x 10 Ampollas,GENFAR S.A.,Genfar,Gentamicina Genfar,True,False,Salud y medicamentos,Droguería,47000.0,64.0,117,https://lh3.googleusercontent.com/FdqyDK_-cSFfc_DW9RdPOvl3JY_IJbLRSV6ZUFtV9FIoCFjK53sCqXUPTQwaghcDWAnliZYGIkzJT0_KHhEZXoMgFLyvd5aTNzu0vAwenVknjNA,2026-01-20T02:43:10.580947
255400014,7707288821206,Alizaprida 50 mg Humax Caja x 5 Ampollas,HUMAX,Humax,Alizaprida,false,False,Salud y medicamentos,Droguería,63950,54.0,28,https://product-images.farmatodo.com/YIrnzRQBZGxbA31M4u9_5ZehfHUc_VpXKRPG4T_ldN7BC7raZkFMk57mokGUBR1UUnHwoCHq3H-8ATHDxgGim4z9Z3E0eX-DWg2TatAzp_O9kXSVtQ,2026-01-20T02:43:10.580965
220850568,7709526459806,Ampicilina 1gr/0.5gr Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Ampicilina,True,False,Salud y medicamentos,,7150.0,44,38,https://lh3.googleusercontent.com/p1YZasZv9aNtFIIfgW3y9w4f-TCXM4aAn46xmmh0mA1oh01VAnNQBBHNozxA31_27EnspFEHXdeeX5n_6oyXNsaftDfBIVbkylbA7SYn1Q3uAXSYAQ,2026-01-20T02:43:10.580977
1050789,7792219000515,Decapeptyl 3.75 mg Caja x 1 Ampolla,ADIUM SAS ONCO,Decapeptyl,,False,False,Salud y medicamentos,,437950.0,40,18,https://lh3.googleusercontent.com/oqsIwuA_zKUkroSqJDxwB73LRMT5TblRJ4WNScnUGWJhMrfod1AeBj8x4dz2NZaoawsPLS6aMdNWt1K3B_-liCu2SYalRHrAwQ,2026-01-20T02:43:10.580994
215200042,7708548830044,Ketesse Dexketeprofeno 50mg/2ml Caja x 3 Ampollas,MENARINI LATIN,Ketesse,Ketesse Dexketeprofeno,false,False,Salud y medicamentos,Droguería,54950.0,37.0,0,https://lh3.googleusercontent.com/TPvPYWUGYjvc7b5g0J9SwQ1m9bCI3TQ4-z1RSaLMEOpqt4NWUME54nnpyliIpghRDONLxQLW37D51cmFbUOSrWe3sNa6vtz6rIUeMGK4nBW7Eds,2026-01-20T02:43:10.581014
215450210,7705959881115,Lincomicina 600mg/2ml Genfar Caja x 10 Ampollas,GENFAR S.A.,Genfar,Lincomicina,false,False,,Droguería,31650.0,35.0,91,https://product-images.farmatodo.com/DhwRfx_ZAS4Z7-1t9uJ0jn-mZePZzNd1ViGYRddHEIlDB-K4a6LmpEdqmf5ydE1TTD05erU1ByekwIUpLtcebQDZ77kPu8BHu2Zv,2026-01-20T02:43:10.581033
226350476,7702605104291,Betametasona 8mg/2ml Genfar Caja x 10 Ampollas,GENFAR S.A.,Genfar,Betametasona,false,False,Salud y medicamentos,Droguería,67000.0,30.0,207,https://lh3.googleusercontent.com/kgzrdlcUqRLCSpWXvDzvXUr6nRzPoq-WoUveoBD02wCDDGgTjbWOX9U8Vd4wFjsgniwogUW9Cbr_t3dakjuYn7-Hd2PKjY1St6FNm_xscrLXj4a0_Q,2026-01-20T02:43:10.581051
1000629,7702605101825,Ketoprofeno Genfar 100mg/2ml Caja x 6 Ampollas,GENFAR S.A.,Genfar,Ketoprofeno Genfar,false,False,Salud y medicamentos,Droguería,28050,28.0,5,https://product-images.farmatodo.com/fBsImJGK0uBIBnv6XSY2UNf9Ezzf5VC7KA-BF_pfOAHrOxWfQRnNrZHrLapTHPjZNVASiFNeSAiC_0i__vxmmdZqvuj0HDZbxUA,2026-01-20T02:43:10.581070
250850041,7702057070366,Clindamicina MK 600mg/4ml Caja x 2 Ampollas,TECNOQUIMICA MK,MK,Clindamicina Mk,True,False,Salud y medicamentos,Droguería,43950.0,21.0,34,https://lh3.googleusercontent.com/GQeu_8PDKzRm5FGhG5RwcvpQCTVcuCM_dTcfTLHHShlsp355VYM-4PZiuPVS9sphL4FfkLNS8J9vmJMMBMfRd99PMdt6PYRAp4715q4Ladgf-JU,2026-01-20T02:43:10.581088
232250017,7703281020905,Cetopic Proteoglicanos-C Medihealth Caja x 30 Ampollas 2 ml,MEGALABS MASIVO,Cetopic,,,False,Cuidado de la piel,Cuidado corporal,217650.0,14.0,20,https://lh3.googleusercontent.com/DB0oYkbrY3UG6gvkFYWDxCCKgxR85K96ZjF_iGx82fQ8mmFSnIRjylfY7oSTKxiZ0qYyhrL881aNUCmKtXiMI5haYt3Dx_k4lzukQ4e003qnTgZK,2026-01-20T02:43:10.581110
1000677,7703381003150,Lisalgil 2.0g/5ml Caja x 3 Ampolla,BOEHRINGER S.A.,Lisalgil,,false,False,Salud y medicamentos,Droguería,32950.0,9.0,21,https://lh3.googleusercontent.com/GnLfqO65XW-H_p1ulB8t9vWItRiR9kaVkknrVEQqQGai-yZizU8XlvN6kb3KGBeljKInueHd-a5k6K0rqCoqnexXQstOzEgQUJs,2026-01-20T02:43:10.581128
229800014,7709618581842,Oxacilina Vitalis 1 gr Caja x 1 Ampolla,VITALIS S.A.C.I,Vitalis,Oxacilina Vitalis,True,False,Salud y medicamentos,Droguería,6000.0,2.0,0,https://lh3.googleusercontent.com/wMvklI7n4zd-ZGQ5_DqwO2AFT6g1pKYAfquJxcIVnHL-USijtdX1-DP9_doh3gKIjHFg1r_Gz3P260lNt7DgWpEBcKkMgFnrubMRh-Kpf5leZKY,2026-01-20T02:43:10.581146
104611754,123456789,Norditropin 15mg/1.5ml Caja x 1 Ampolla Somatropina,NOVO NORDISK,,Norditropin,false,False,,Droguería,0,0.0,20,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.581166
